company,company_id,exchange,ticker,industry,company_url
,Q1282130,New York Stock Exchange,EC,petroleum industry,http://www.wikidata.org/entity/Q1282130
,Q1283291,New York Stock Exchange,VLO,petroleum industry,http://www.wikidata.org/entity/Q1283291
,Q1295969,New York Stock Exchange,TLP,petroleum industry,http://www.wikidata.org/entity/Q1295969
,Q6460227,Nasdaq,LTXX,electronics,http://www.wikidata.org/entity/Q6460227
,Q6648755,Nasdaq,LFUS,electronics,http://www.wikidata.org/entity/Q6648755
,Q6522340,New York Stock Exchange,LC,finance,http://www.wikidata.org/entity/Q6522340
,Q856411,New York Stock Exchange,BTI,tobacco industry,http://www.wikidata.org/entity/Q856411
,Q16828730,New York Stock Exchange,NLY,real estate investment trust,http://www.wikidata.org/entity/Q16828730
,Q16953751,Nasdaq,CONE,real estate investment trust,http://www.wikidata.org/entity/Q16953751
,Q16975567,New York Stock Exchange,DOC,real estate investment trust,http://www.wikidata.org/entity/Q16975567
,Q16975645,New York Stock Exchange,HT,real estate investment trust,http://www.wikidata.org/entity/Q16975645
,Q16983374,New York Stock Exchange,,real estate investment trust,http://www.wikidata.org/entity/Q16983374
,Q16983765,New York Stock Exchange,PLD,real estate investment trust,http://www.wikidata.org/entity/Q16983765
,Q16836218,New York Stock Exchange,AXS,reinsurance,http://www.wikidata.org/entity/Q16836218
,Q16974884,New York Stock Exchange,AWR,"water collection, treatment and supply",http://www.wikidata.org/entity/Q16974884
,Q1798370,New York Stock Exchange,GIB,IT service management,http://www.wikidata.org/entity/Q1798370
,Q2066858,New York Stock Exchange,PKI,health technology,http://www.wikidata.org/entity/Q2066858
,Q1129117,New York Stock Exchange,TUP,direct selling,http://www.wikidata.org/entity/Q1129117
,Q1760641,Nasdaq,PTC,software industry,http://www.wikidata.org/entity/Q1760641
,Q1770325,Nasdaq,TIBX,software industry,http://www.wikidata.org/entity/Q1770325
,Q1885491,New York Stock Exchange,FDS,software industry,http://www.wikidata.org/entity/Q1885491
,Q2025791,Nasdaq,OTEX,software industry,http://www.wikidata.org/entity/Q2025791
,Q2059537,New York Stock Exchange,ARW,product distribution,http://www.wikidata.org/entity/Q2059537
,Q2091479,Nasdaq,NICE,software industry,http://www.wikidata.org/entity/Q2091479
,Q871700,New York Stock Exchange,UAL,air transport,http://www.wikidata.org/entity/Q871700
,Q1852556,New York Stock Exchange,PM,fast-moving consumer goods,http://www.wikidata.org/entity/Q1852556
,Q1921579,New York Stock Exchange,MDP,media company,http://www.wikidata.org/entity/Q1921579
,Q2044512,New York Stock Exchange,PPL,electricity supply company,http://www.wikidata.org/entity/Q2044512
,Q16826875,Nasdaq,BBCN,economics of banking,http://www.wikidata.org/entity/Q16826875
,Q16920636,Nasdaq,UBSI,economics of banking,http://www.wikidata.org/entity/Q16920636
,Q16510256,New York Stock Exchange,CCSC,food industry,http://www.wikidata.org/entity/Q16510256
,Q16958009,New York Stock Exchange,THS,food industry,http://www.wikidata.org/entity/Q16958009
,Q1812555,New York Stock Exchange,LEG,bedding,http://www.wikidata.org/entity/Q1812555
,Q2034659,Nasdaq,EXTR,networking hardware,http://www.wikidata.org/entity/Q2034659
,Q1159256,New York Stock Exchange,DHR,conglomerate,http://www.wikidata.org/entity/Q1159256
,Q1282031,New York Stock Exchange,ECL,conglomerate,http://www.wikidata.org/entity/Q1282031
,Q925249,New York Stock Exchange,FOX,film industry,http://www.wikidata.org/entity/Q925249
,Q1122329,New York Stock Exchange,CSC,IT service management,http://www.wikidata.org/entity/Q1122329
,Q1172038,Nasdaq,DASTY,enterprise software,http://www.wikidata.org/entity/Q1172038
,Q1318848,Nasdaq,INTU,enterprise software,http://www.wikidata.org/entity/Q1318848
,Q1164386,New York Stock Exchange,FTI,list of oilfield service companies,http://www.wikidata.org/entity/Q1164386
,Q1134746,New York Stock Exchange,,financial services,http://www.wikidata.org/entity/Q1134746
,Q1152764,New York Stock Exchange,LYG,financial services,http://www.wikidata.org/entity/Q1152764
,Q1194832,New York Stock Exchange,TD,financial services,http://www.wikidata.org/entity/Q1194832
,Q1295105,New York Stock Exchange,NMR,financial services,http://www.wikidata.org/entity/Q1295105
,Q1764040,New York Stock Exchange,NUS,personal care product,http://www.wikidata.org/entity/Q1764040
,Q1793182,New York Stock Exchange,RGA,insurance industry,http://www.wikidata.org/entity/Q1793182
,Q930919,New York Stock Exchange,PEG,public utility,http://www.wikidata.org/entity/Q930919
,Q6466630,New York Stock Exchange,LH,health care,http://www.wikidata.org/entity/Q6466630
,Q1141173,Nasdaq,MAR,hospitality industry,http://www.wikidata.org/entity/Q1141173
,Q16950619,Nasdaq,CWBC,financial services,http://www.wikidata.org/entity/Q16950619
,Q16952393,Nasdaq,COWN,financial services,http://www.wikidata.org/entity/Q16952393
,Q16953039,New York Stock Exchange,MC,financial services,http://www.wikidata.org/entity/Q16953039
,Q16955055,Nasdaq,CAFI,financial services,http://www.wikidata.org/entity/Q16955055
,Q16959074,Nasdaq,UBNK,financial services,http://www.wikidata.org/entity/Q16959074
,Q16975278,New York Stock Exchange,GDOT,financial services,http://www.wikidata.org/entity/Q16975278
,Q16980911,New York Stock Exchange,KCG,financial services,http://www.wikidata.org/entity/Q16980911
,Q16994588,Nasdaq,GFED,financial services,http://www.wikidata.org/entity/Q16994588
,Q919300,Nasdaq,AVAV,aerospace industry,http://www.wikidata.org/entity/Q919300
,Q6387063,New York Stock Exchange,KMPR,insurance,http://www.wikidata.org/entity/Q6387063
,Q6770621,New York Stock Exchange,MKL,insurance,http://www.wikidata.org/entity/Q6770621
,Q1129792,New York Stock Exchange,COO,medical device,http://www.wikidata.org/entity/Q1129792
,Q1254149,New York Stock Exchange,DPS,beverage industry,http://www.wikidata.org/entity/Q1254149
,Q1144473,Nasdaq,CVAC,biotechnology industry,http://www.wikidata.org/entity/Q1144473
,Q1260606,New York Stock Exchange,EL,cosmetics industry,http://www.wikidata.org/entity/Q1260606
,Q6702957,Nasdaq,LULU,retail,http://www.wikidata.org/entity/Q6702957
,Q6703090,New York Stock Exchange,LL,retail,http://www.wikidata.org/entity/Q6703090
,Q6791878,Nasdaq,MFRM,retail,http://www.wikidata.org/entity/Q6791878
,Q1127536,New York Stock Exchange,ED,energy industry,http://www.wikidata.org/entity/Q1127536
,Q1144929,New York Stock Exchange,LR,cement industry,http://www.wikidata.org/entity/Q1144929
,Q1146061,New York Stock Exchange,CWK,real estate industry,http://www.wikidata.org/entity/Q1146061
,Q1183818,Nasdaq,TACO,system catering,http://www.wikidata.org/entity/Q1183818
,Q1269170,New York Stock Exchange,DYN,energy industry,http://www.wikidata.org/entity/Q1269170
,Q6772994,New York Stock Exchange,VAC,tourism,http://www.wikidata.org/entity/Q6772994
,Q863127,New York Stock Exchange,IRF,semiconductor industry,http://www.wikidata.org/entity/Q863127
,Q910866,New York Stock Exchange,HUM,insurance industry,http://www.wikidata.org/entity/Q910866
,Q1193833,Nasdaq,TRID,computer hardware industry,http://www.wikidata.org/entity/Q1193833
,Q1224697,New York Stock Exchange,DGI,geospatial industry,http://www.wikidata.org/entity/Q1224697
,Q6203968,New York Stock Exchange,JOAN,retail,http://www.wikidata.org/entity/Q6203968
,Q6204078,Nasdaq,,retail,http://www.wikidata.org/entity/Q6204078
,Q6389988,New York Stock Exchange,,retail,http://www.wikidata.org/entity/Q6389988
,Q6415714,Nasdaq,KIRK,retail,http://www.wikidata.org/entity/Q6415714
,Q6499202,Nasdaq,SHLD,retail,http://www.wikidata.org/entity/Q6499202
,Q6499202,New York Stock Exchange,S,retail,http://www.wikidata.org/entity/Q6499202
,Q6511665,Nasdaq,LECH,retail,http://www.wikidata.org/entity/Q6511665
,Q1137289,Nasdaq,NUAN,software industry,http://www.wikidata.org/entity/Q1137289
,Q1196431,New York Stock Exchange,P,software industry,http://www.wikidata.org/entity/Q1196431
,Q1937503,New York Stock Exchange,TEX,manufacture of machinery and equipment,http://www.wikidata.org/entity/Q1937503
,Q1984481,New York Stock Exchange,NI,public utility,http://www.wikidata.org/entity/Q1984481
,Q847743,Nasdaq,DNKN,fast food restaurant chain,http://www.wikidata.org/entity/Q847743
,Q913851,New York Stock Exchange,HEW,human resource consulting,http://www.wikidata.org/entity/Q913851
,Q938668,Nasdaq,SINA,entertainment industry,http://www.wikidata.org/entity/Q938668
,Q6776123,New York Stock Exchange,MLM,mining,http://www.wikidata.org/entity/Q6776123
,Q6801109,New York Stock Exchange,MUX,mining,http://www.wikidata.org/entity/Q6801109
,Q1945295,Nasdaq,MNST,beverage industry,http://www.wikidata.org/entity/Q1945295
,Q2031485,New York Stock Exchange,UA,clothing industry,http://www.wikidata.org/entity/Q2031485
,Q1961658,New York Stock Exchange,,energy supply,http://www.wikidata.org/entity/Q1961658
,Q2003999,Nasdaq,SIMG,integrated device manufacturer,http://www.wikidata.org/entity/Q2003999
,Q191715,New York Stock Exchange,TWX,telecommunications,http://www.wikidata.org/entity/Q191715
,Q940421,New York Stock Exchange,GATX,railways rolling stock leasing,http://www.wikidata.org/entity/Q940421
,Q1235669,New York Stock Exchange,DTG,tourism industry,http://www.wikidata.org/entity/Q1235669
,Q1781428,New York Stock Exchange,LLL,telecommunications,http://www.wikidata.org/entity/Q1781428
,Q1818970,New York Stock Exchange,,telecommunications,http://www.wikidata.org/entity/Q1818970
,Q1957521,Nasdaq,MITL,telecommunications,http://www.wikidata.org/entity/Q1957521
,Q2000500,Nasdaq,PTNR,telecommunications,http://www.wikidata.org/entity/Q2000500
,Q2079243,New York Stock Exchange,TIMB,telecommunications,http://www.wikidata.org/entity/Q2079243
,Q2105426,New York Stock Exchange,,telecommunications,http://www.wikidata.org/entity/Q2105426
,Q1817174,Nasdaq,SMCI,computer industry,http://www.wikidata.org/entity/Q1817174
,Q880296,New York Stock Exchange,BKH,energy industry,http://www.wikidata.org/entity/Q880296
,Q893221,New York Stock Exchange,BAH,consulting company,http://www.wikidata.org/entity/Q893221
,Q1238739,New York Stock Exchange,UFS,pulp and paper industry,http://www.wikidata.org/entity/Q1238739
,Q1280748,Nasdaq,SATS,telecommunications,http://www.wikidata.org/entity/Q1280748
,Q1128160,New York Stock Exchange,STZ,alcohol industry,http://www.wikidata.org/entity/Q1128160
,Q1315706,New York Stock Exchange,,insurance industry,http://www.wikidata.org/entity/Q1315706
,Q853958,New York Stock Exchange,DCM,mobile phone industry,http://www.wikidata.org/entity/Q853958
,Q16733729,New York Stock Exchange,KOS,petroleum industry,http://www.wikidata.org/entity/Q16733729
,Q16829606,New York Stock Exchange,XEC,petroleum industry,http://www.wikidata.org/entity/Q16829606
,Q16829833,New York Stock Exchange,,petroleum industry,http://www.wikidata.org/entity/Q16829833
,Q16933746,New York Stock Exchange,,petroleum industry,http://www.wikidata.org/entity/Q16933746
,Q16979157,New York Stock Exchange,PBF,petroleum industry,http://www.wikidata.org/entity/Q16979157
,Q16980647,New York Stock Exchange,IOC),petroleum industry,http://www.wikidata.org/entity/Q16980647
,Q16981100,New York Stock Exchange,VTLE,petroleum industry,http://www.wikidata.org/entity/Q16981100
,Q16981738,New York Stock Exchange,,petroleum industry,http://www.wikidata.org/entity/Q16981738
,Q16984687,New York Stock Exchange,SM,petroleum industry,http://www.wikidata.org/entity/Q16984687
,Q866972,New York Stock Exchange,,telecommunications,http://www.wikidata.org/entity/Q866972
,Q918208,New York Stock Exchange,TX,iron and steel industry,http://www.wikidata.org/entity/Q918208
,Q934853,New York Stock Exchange,MMI,telecommunications,http://www.wikidata.org/entity/Q934853
,Q7954024,New York Stock Exchange,WOW,telecommunications,http://www.wikidata.org/entity/Q7954024
,Q8041964,Nasdaq,XGTI,telecommunications,http://www.wikidata.org/entity/Q8041964
,Q21874220,Nasdaq,ATRA,biotechnology,http://www.wikidata.org/entity/Q21874220
,Q22121862,Nasdaq,AGTC,biotechnology,http://www.wikidata.org/entity/Q22121862
,Q22121863,Nasdaq,ARWR,biotechnology,http://www.wikidata.org/entity/Q22121863
,Q23679974,Nasdaq,ADVM,biotechnology,http://www.wikidata.org/entity/Q23679974
,Q25111982,Nasdaq,HTBX,biotechnology,http://www.wikidata.org/entity/Q25111982
,Q16994890,Nasdaq,HBIO,life sciences,http://www.wikidata.org/entity/Q16994890
,Q1114148,New York Stock Exchange,CMA,financial sector,http://www.wikidata.org/entity/Q1114148
,Q7921231,Nasdaq,VRNM,biotechnology,http://www.wikidata.org/entity/Q7921231
,Q1931557,Nasdaq,MCRS,computer hardware industry,http://www.wikidata.org/entity/Q1931557
,Q6135535,New York Stock Exchange,JHX,building material,http://www.wikidata.org/entity/Q6135535
,Q1141267,New York Stock Exchange,TRI,media industry,http://www.wikidata.org/entity/Q1141267
,Q185278,Nasdaq,NWSA,mass media,http://www.wikidata.org/entity/Q185278
,Q8003328,Nasdaq,WVVI,wine,http://www.wikidata.org/entity/Q8003328
,Q2094989,New York Stock Exchange,SMFG,financial sector,http://www.wikidata.org/entity/Q2094989
,Q2140077,New York Stock Exchange,TRCO,media industry,http://www.wikidata.org/entity/Q2140077
,Q2071102,New York Stock Exchange,PRMW,business service,http://www.wikidata.org/entity/Q2071102
,Q27022329,New York Stock Exchange,SNAP,technology,http://www.wikidata.org/entity/Q27022329
,Q1780382,New York Stock Exchange,WY,pulp and paper industry,http://www.wikidata.org/entity/Q1780382
,Q1915579,New York Stock Exchange,MTL,iron and steel industry,http://www.wikidata.org/entity/Q1915579
,Q212900,New York Stock Exchange,LEH,investment,http://www.wikidata.org/entity/Q212900
,Q16338433,Nasdaq,IGLD,telecommunications,http://www.wikidata.org/entity/Q16338433
,Q16986877,New York Stock Exchange,WPP,pulp and paper industry,http://www.wikidata.org/entity/Q16986877
,Q16984125,New York Stock Exchange,RIOM,gold mining,http://www.wikidata.org/entity/Q16984125
,Q1785549,New York Stock Exchange,BTU,mining of coal,http://www.wikidata.org/entity/Q1785549
,Q2062132,New York Stock Exchange,ARCH,mining of coal,http://www.wikidata.org/entity/Q2062132
,Q2069106,Nasdaq,PACB,biotechnology industry,http://www.wikidata.org/entity/Q2069106
,Q207983,New York Stock Exchange,MON,biotechnology,http://www.wikidata.org/entity/Q207983
,Q212322,New York Stock Exchange,GSK,biotechnology,http://www.wikidata.org/entity/Q212322
,Q6458767,New York Stock Exchange,LIN,terrestrial television,http://www.wikidata.org/entity/Q6458767
,Q6391583,New York Stock Exchange,LZB,industrial manufacturing,http://www.wikidata.org/entity/Q6391583
,Q6550657,Nasdaq,LECO,industrial manufacturing,http://www.wikidata.org/entity/Q6550657
,Q6783802,New York Stock Exchange,DOOR,industrial manufacturing,http://www.wikidata.org/entity/Q6783802
,Q6803126,New York Stock Exchange,MWV,industrial manufacturing,http://www.wikidata.org/entity/Q6803126
,Q16766290,Nasdaq,RLOC,digital marketing,http://www.wikidata.org/entity/Q16766290
,Q6711814,New York Stock Exchange,,holding company,http://www.wikidata.org/entity/Q6711814
,Q6735891,Nasdaq,DIVX,video codec,http://www.wikidata.org/entity/Q6735891
,Q16957733,New York Stock Exchange,CYD,automotive part,http://www.wikidata.org/entity/Q16957733
,Q16966841,New York Stock Exchange,EW,medical device,http://www.wikidata.org/entity/Q16966841
,Q16335785,New York Stock Exchange,,software industry,http://www.wikidata.org/entity/Q16335785
,Q16974631,New York Stock Exchange,,software industry,http://www.wikidata.org/entity/Q16974631
,Q7958645,New York Stock Exchange,WNC,transport,http://www.wikidata.org/entity/Q7958645
,Q23781052,Nasdaq,XRAY,dentistry,http://www.wikidata.org/entity/Q23781052
,Q6746136,Nasdaq,MANT,weapons industry,http://www.wikidata.org/entity/Q6746136
,Q16959310,New York Stock Exchange,CST,convenience store,http://www.wikidata.org/entity/Q16959310
,Q193412,Nasdaq,TXN,electronics,http://www.wikidata.org/entity/Q193412
,Q27500963,New York Stock Exchange,DELL,information technology,http://www.wikidata.org/entity/Q27500963
,Q203386,New York Stock Exchange,ZIM,water transport,http://www.wikidata.org/entity/Q203386
,Q16980616,New York Stock Exchange,NSP,professional service,http://www.wikidata.org/entity/Q16980616
,Q16983192,New York Stock Exchange,OGS,public utility,http://www.wikidata.org/entity/Q16983192
,Q16835875,Nasdaq,AUTH,semiconductor industry,http://www.wikidata.org/entity/Q16835875
,Q16967024,Nasdaq,WSPI,web hosting service,http://www.wikidata.org/entity/Q16967024
,Q181114,New York Stock Exchange,C,automotive industry,http://www.wikidata.org/entity/Q181114
,Q188514,New York Stock Exchange,TTM,automotive industry,http://www.wikidata.org/entity/Q188514
,Q192814,New York Stock Exchange,HOG,automotive industry,http://www.wikidata.org/entity/Q192814
,Q8025339,Nasdaq,WING,restaurant,http://www.wikidata.org/entity/Q8025339
,Q6458324,Nasdaq,LGIH,construction,http://www.wikidata.org/entity/Q6458324
,Q6549207,Nasdaq,LLNW,digital distribution,http://www.wikidata.org/entity/Q6549207
,Q6782217,New York Stock Exchange,MTZ,construction,http://www.wikidata.org/entity/Q6782217
,Q203552,New York Stock Exchange,ZBH,biomedical engineering,http://www.wikidata.org/entity/Q203552
,Q21639712,New York Stock Exchange,SBSW,mining,http://www.wikidata.org/entity/Q21639712
,Q22671405,New York Stock Exchange,BTG,mining,http://www.wikidata.org/entity/Q22671405
,Q188920,New York Stock Exchange,DAL,aviation,http://www.wikidata.org/entity/Q188920
,Q212433,New York Stock Exchange,AVYA,mechanical engineering,http://www.wikidata.org/entity/Q212433
,Q21070725,Nasdaq,DFRG,restaurant,http://www.wikidata.org/entity/Q21070725
,Q22079519,Nasdaq,CLOV,health care,http://www.wikidata.org/entity/Q22079519
,Q24083464,New York Stock Exchange,BBLN,health care,http://www.wikidata.org/entity/Q24083464
,Q27346316,Nasdaq,,health care,http://www.wikidata.org/entity/Q27346316
,Q7894082,New York Stock Exchange,UTI,education,http://www.wikidata.org/entity/Q7894082
,Q6432445,Nasdaq,KRNT,textile industry,http://www.wikidata.org/entity/Q6432445
,Q6545549,Nasdaq,LWAY,food industry,http://www.wikidata.org/entity/Q6545549
,Q27150140,Nasdaq,ABCB,bank,http://www.wikidata.org/entity/Q27150140
,Q202210,New York Stock Exchange,GME,retail,http://www.wikidata.org/entity/Q202210
,Q6410043,New York Stock Exchange,KIM,real estate investment trust,http://www.wikidata.org/entity/Q6410043
,Q6541925,New York Stock Exchange,LPT,real estate investment trust,http://www.wikidata.org/entity/Q6541925
,Q6723256,New York Stock Exchange,MAC,real estate investment trust,http://www.wikidata.org/entity/Q6723256
,Q7914005,New York Stock Exchange,,information technology,http://www.wikidata.org/entity/Q7914005
,Q190464,New York Stock Exchange,HSBC,insurance,http://www.wikidata.org/entity/Q190464
,Q7960224,Nasdaq,WAIN,finance,http://www.wikidata.org/entity/Q7960224
,Q7978891,New York Stock Exchange,WBS,finance,http://www.wikidata.org/entity/Q7978891
,Q7924358,Nasdaq,VSAT,communication,http://www.wikidata.org/entity/Q7924358
,Q204727,Nasdaq,ALXN,pharmaceutical industry,http://www.wikidata.org/entity/Q204727
,Q206921,New York Stock Exchange,PFE,pharmaceutical industry,http://www.wikidata.org/entity/Q206921
,Q212405,New York Stock Exchange,PG,pharmaceutical industry,http://www.wikidata.org/entity/Q212405
,Q22909236,Nasdaq,CART,retail,http://www.wikidata.org/entity/Q22909236
,Q6110451,Nasdaq,JCDAF,software industry,http://www.wikidata.org/entity/Q6110451
,Q6544620,New York Stock Exchange,LOCK,software industry,http://www.wikidata.org/entity/Q6544620
,Q6731214,Nasdaq,LAVA,software industry,http://www.wikidata.org/entity/Q6731214
,Q6770934,Nasdaq,MKTO,software industry,http://www.wikidata.org/entity/Q6770934
,Q7968882,New York Stock Exchange,WRBY,retail,http://www.wikidata.org/entity/Q7968882
,Q7969661,New York Stock Exchange,WRC,retail,http://www.wikidata.org/entity/Q7969661
,Q8058700,Nasdaq,,retail,http://www.wikidata.org/entity/Q8058700
,Q21189883,Nasdaq,WTW,risk management,http://www.wikidata.org/entity/Q21189883
,Q7914826,New York Stock Exchange,,hospital,http://www.wikidata.org/entity/Q7914826
,Q16874768,New York Stock Exchange,GRP,oilfield service company,http://www.wikidata.org/entity/Q16874768
,Q16986288,New York Stock Exchange,MTN,ski industry,http://www.wikidata.org/entity/Q16986288
,Q6517792,New York Stock Exchange,NYCB,commercial bank,http://www.wikidata.org/entity/Q6517792
,Q6533918,New York Stock Exchange,LUK,conglomerate,http://www.wikidata.org/entity/Q6533918
,Q6647881,New York Stock Exchange,LAD,car dealership,http://www.wikidata.org/entity/Q6647881
,Q6060595,New York Stock Exchange,,asset management,http://www.wikidata.org/entity/Q6060595
,Q6109309,Nasdaq,JJSF,snack,http://www.wikidata.org/entity/Q6109309
,Q6340370,New York Stock Exchange,KVA,pharmaceutical industry,http://www.wikidata.org/entity/Q6340370
,Q6537727,Nasdaq,LXRX,pharmaceutical industry,http://www.wikidata.org/entity/Q6537727
,Q6744211,New York Stock Exchange,MNK,pharmaceutical industry,http://www.wikidata.org/entity/Q6744211
,Q7909276,New York Stock Exchange,VCI,advertising,http://www.wikidata.org/entity/Q7909276
,Q22243729,New York Stock Exchange,RACE,automotive industry,http://www.wikidata.org/entity/Q22243729
,Q24887050,Nasdaq,NKLA,automotive industry,http://www.wikidata.org/entity/Q24887050
,Q25245312,Nasdaq,RUSHA,automotive industry,http://www.wikidata.org/entity/Q25245312
,Q181507,New York Stock Exchange,STI,economics of banking,http://www.wikidata.org/entity/Q181507
,Q192314,New York Stock Exchange,JPM,economics of banking,http://www.wikidata.org/entity/Q192314
,Q193199,New York Stock Exchange,UBS,economics of banking,http://www.wikidata.org/entity/Q193199
,Q7981065,New York Stock Exchange,WCG,health care,http://www.wikidata.org/entity/Q7981065
,Q187212,Nasdaq,SEDG,photovoltaics,http://www.wikidata.org/entity/Q187212
,Q16959629,Nasdaq,NTNX,Hyper-converged infrastructure,http://www.wikidata.org/entity/Q16959629
,Q193326,New York Stock Exchange,GS,financial services,http://www.wikidata.org/entity/Q193326
,Q194360,New York Stock Exchange,AXP,financial services,http://www.wikidata.org/entity/Q194360
,Q205378,Nasdaq,ZION,financial services,http://www.wikidata.org/entity/Q205378
,Q212235,New York Stock Exchange,AIG,financial services,http://www.wikidata.org/entity/Q212235
,Q6058311,New York Stock Exchange,IL,financial services,http://www.wikidata.org/entity/Q6058311
,Q6060808,New York Stock Exchange,ITG,financial services,http://www.wikidata.org/entity/Q6060808
,Q6459734,Nasdaq,LPLA,financial services,http://www.wikidata.org/entity/Q6459734
,Q6460680,New York Stock Exchange,,financial services,http://www.wikidata.org/entity/Q6460680
,Q6496310,New York Stock Exchange,SAN,economics of banking,http://www.wikidata.org/entity/Q6496310
,Q6522334,New York Stock Exchange,BKI,financial services,http://www.wikidata.org/entity/Q6522334
,Q6324302,New York Stock Exchange,LRN,educational technology,http://www.wikidata.org/entity/Q6324302
,Q6429285,Nasdaq,KZ,video game industry,http://www.wikidata.org/entity/Q6429285
,Q6743395,Nasdaq,MBUU,building of pleasure and sporting boats,http://www.wikidata.org/entity/Q6743395
,Q25231005,Nasdaq,GNUS,entertainment,http://www.wikidata.org/entity/Q25231005
,Q206678,New York Stock Exchange,OTE,telecommunications,http://www.wikidata.org/entity/Q206678
,Q7912506,New York Stock Exchange,VMI,industrial manufacturing,http://www.wikidata.org/entity/Q7912506
,Q8025558,New York Stock Exchange,WGO,automotive industry,http://www.wikidata.org/entity/Q8025558
,Q7972797,New York Stock Exchange,,waste management,http://www.wikidata.org/entity/Q7972797
,Q21189117,Nasdaq,WDFC,chemical industry,http://www.wikidata.org/entity/Q21189117
,Q6774578,New York Stock Exchange,MSO,publishing,http://www.wikidata.org/entity/Q6774578
,Q202972,New York Stock Exchange,IP,pulp and paper industry,http://www.wikidata.org/entity/Q202972
,Q7936709,Nasdaq,VITC,e-commerce,http://www.wikidata.org/entity/Q7936709
,Q210047,New York Stock Exchange,PBR,petroleum industry,http://www.wikidata.org/entity/Q210047
,Q6410558,New York Stock Exchange,,petroleum industry,http://www.wikidata.org/entity/Q6410558
,Q6468754,New York Stock Exchange,LG,petroleum industry,http://www.wikidata.org/entity/Q6468754
,Q6554513,Nasdaq,,petroleum industry,http://www.wikidata.org/entity/Q6554513
,Q187740,New York Stock Exchange,EQR,real estate industry,http://www.wikidata.org/entity/Q187740
,Q8003525,New York Stock Exchange,WG,construction,http://www.wikidata.org/entity/Q8003525
,Q6455439,Nasdaq,LLEN,coal industry,http://www.wikidata.org/entity/Q6455439
,Q6675775,Nasdaq,LOOP,real estate industry,http://www.wikidata.org/entity/Q6675775
,Q6695701,New York Stock Exchange,LUB,system catering,http://www.wikidata.org/entity/Q6695701
,Q6545346,Nasdaq,WSTG,software distribution,http://www.wikidata.org/entity/Q6545346
,Q8042415,New York Stock Exchange,XPO,logistics,http://www.wikidata.org/entity/Q8042415
,Q22908338,New York Stock Exchange,RSKD,e-commerce,http://www.wikidata.org/entity/Q22908338
,Q23680003,Nasdaq,VRM,e-commerce,http://www.wikidata.org/entity/Q23680003
,Q176587,Nasdaq,CHKP,computer security software,http://www.wikidata.org/entity/Q176587
,Q183184,New York Stock Exchange,sbs,water supply,http://www.wikidata.org/entity/Q183184
,Q7906620,Nasdaq,WOOF,veterinary medicine,http://www.wikidata.org/entity/Q7906620
,Q180922,New York Stock Exchange,CAE,aerospace engineering,http://www.wikidata.org/entity/Q180922
,Q210780,Nasdaq,FMCN,service,http://www.wikidata.org/entity/Q210780
,Q6101088,Nasdaq,XXIA,computer network,http://www.wikidata.org/entity/Q6101088
,Q6763754,New York Stock Exchange,,software as a service,http://www.wikidata.org/entity/Q6763754
,Q6783278,Nasdaq,MASI,medical equipment,http://www.wikidata.org/entity/Q6783278
,Q6795931,New York Stock Exchange,MMS,government contractor,http://www.wikidata.org/entity/Q6795931
,Q23680081,New York Stock Exchange,PJT,investment bank,http://www.wikidata.org/entity/Q23680081
,Q25831309,New York Stock Exchange,PCOR,construction,http://www.wikidata.org/entity/Q25831309
,Q22909604,New York Stock Exchange,VHI,holding company,http://www.wikidata.org/entity/Q22909604
,Q6398035,New York Stock Exchange,KEG,list of oilfield service companies,http://www.wikidata.org/entity/Q6398035
,Q6724984,New York Stock Exchange,MIC,aerospace industry,http://www.wikidata.org/entity/Q6724984
,Q7945867,New York Stock Exchange,WPC,real estate investment trust,http://www.wikidata.org/entity/Q7945867
,Q8044687,New York Stock Exchange,XIN,real estate development,http://www.wikidata.org/entity/Q8044687
,Q6216567,New York Stock Exchange,DESP,tourism industry,http://www.wikidata.org/entity/Q6216567
,Q21072695,New York Stock Exchange,VSTO,shooting sports,http://www.wikidata.org/entity/Q21072695
,Q6758107,New York Stock Exchange,MCS,hospitality industry,http://www.wikidata.org/entity/Q6758107
,Q6348410,Nasdaq,KALU,Industrial Machinery Manufacturing,http://www.wikidata.org/entity/Q6348410
,Q121033088,New York Stock Exchange,SLI,lithium,http://www.wikidata.org/entity/Q121033088
,Q6404433,New York Stock Exchange,KID,game industry,http://www.wikidata.org/entity/Q6404433
,Q6509896,New York Stock Exchange,LF,game industry,http://www.wikidata.org/entity/Q6509896
,Q115011580,Nasdaq,GLUE,biotechnology,http://www.wikidata.org/entity/Q115011580
,Q117169721,Nasdaq,AZTA,biotechnology,http://www.wikidata.org/entity/Q117169721
,Q120467527,New York Stock Exchange,RVTY,biotechnology,http://www.wikidata.org/entity/Q120467527
,Q214346,Nasdaq,VIA,media industry,http://www.wikidata.org/entity/Q214346
,Q7937913,New York Stock Exchange,VSLR,solar panel,http://www.wikidata.org/entity/Q7937913
,Q7971859,Nasdaq,WAFD,economics of banking,http://www.wikidata.org/entity/Q7971859
,Q7983629,Nasdaq,WSBC,economics of banking,http://www.wikidata.org/entity/Q7983629
,Q7987101,Nasdaq,WABC,economics of banking,http://www.wikidata.org/entity/Q7987101
,Q196259,Nasdaq,NTES,technology industry,http://www.wikidata.org/entity/Q196259
